* Barcode = SLB93
* Block Type = OpenArray Block
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 05-19-2015 15:21:07 CEST
* Experiment File Name = My Genes
* Experiment Name = SLB93
* Experiment Run End Time = 05-18-2015 17:56:18 CEST
* Experiment Type = Gene Expression
* Instrument Name = 285880792
* Instrument Serial Number = 285880792
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	Ct	Ct Mean	Ct SD	Amp Score	Cq Conf	CRTAMPLITUDE	HIGHSD	CRTNOISE	ROX Signal
802	B1e2	false	Sample1	Hs00169233_m1	UNKNOWN	FAM	NFQ-MGB	24.703	25.154	0.638	1.661	0.889	N	Y	N	5,368.676
803	B1e3	false	Sample1	Hs01020387_m1	UNKNOWN	FAM	NFQ-MGB	26.312	26.390	0.111	1.544	0.946	N	N	N	5,777.706
804	B1e4	false	Sample1	Hs00608023_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.393	0.000	Y	N	Y	5,289.676
805	B1e5	false	Sample1	Hs04183483_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.481	0.000	Y	N	Y	6,055.324
806	B1e6	false	Sample1	Hs00367082_g1	UNKNOWN	FAM	NFQ-MGB	27.214	27.261	0.067	1.433	0.833	N	N	N	5,603.235
807	B1e7	false	Sample1	Hs00242302_m1	UNKNOWN	FAM	NFQ-MGB	24.715	24.659	0.078	1.390	0.868	N	N	N	5,826.471
808	B1e8	false	Sample1	Hs00169255_m1	UNKNOWN	FAM	NFQ-MGB	22.668	22.674	0.009	1.595	0.955	N	N	N	5,741.618
809	B1f1	false	Sample1	Hs01054797_g1	UNKNOWN	FAM	NFQ-MGB	25.294	25.501	0.293	1.505	0.873	N	N	N	5,697.088
810	B1f2	false	Sample1	Hs00222966_m1	UNKNOWN	FAM	NFQ-MGB	28.047	28.049	0.004	1.625	0.841	N	N	N	5,101.559
811	B1f3	false	Sample1	Hs00355671_g1	UNKNOWN	FAM	NFQ-MGB	23.539	23.391	0.210	1.530	0.943	N	N	N	5,717.176
812	B1f4	false	Sample1	Hs01113624_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,355.529
813	B1f5	false	Sample1	Hs00417120_m1	UNKNOWN	FAM	NFQ-MGB	30.098	29.186	1.290	1.605	0.937	N	Y	N	5,309.765
814	B1f6	false	Sample1	Hs00271599_m1	UNKNOWN	FAM	NFQ-MGB	24.218	24.322	0.146	1.550	0.875	N	N	N	5,253.765
815	B1f7	false	Sample1	Hs00171147_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.556	0.000	Y	N	Y	5,442.059
816	B1f8	false	Sample1	Hs04194512_g1	UNKNOWN	FAM	NFQ-MGB	25.924	25.975	0.071	1.608	0.916	N	N	N	5,496.088
817	B1g1	false	Sample1					Undetermined					N	N	N	
818	B1g2	false	Sample1					Undetermined					N	N	N	
819	B1g3	false	Sample1	Hs01066930_m1	UNKNOWN	FAM	NFQ-MGB	25.534	25.472	0.088	1.601	0.911	N	N	N	5,727.147
820	B1g4	false	Sample1	Hs00153294_m1	UNKNOWN	FAM	NFQ-MGB	25.641	25.698	0.079	1.388	0.868	N	N	N	5,170.324
821	B1g5	false	Sample1	Hs00155026_m1	UNKNOWN	FAM	NFQ-MGB	16.969	17.356	0.548	1.506	0.933	N	Y	N	5,662.529
822	B1g6	false	Sample1	Hs01026927_g1	UNKNOWN	FAM	NFQ-MGB	27.371	27.532	0.228	1.586	0.937	N	N	N	5,340.794
823	B1g7	false	Sample1					Undetermined					N	N	N	
824	B1g8	false	Sample1					Undetermined					N	N	N	
825	B1h1	false	Sample1					Undetermined					N	N	N	
826	B1h2	false	Sample1					Undetermined					N	N	N	
827	B1h3	false	Sample1	Hs00171432_m1	UNKNOWN	FAM	NFQ-MGB	31.666	31.212	0.641	1.507	0.956	N	Y	N	5,537.265
828	B1h4	false	Sample1	Hs00361432_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.544	0.000	Y	N	Y	5,375.706
829	B1h5	false	Sample1	Hs00201853_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.014		0.485	0.000	Y	N	Y	5,848.882
830	B1h6	false	Sample1	Hs00169366_m1	UNKNOWN	FAM	NFQ-MGB	28.546	27.986	0.792	1.634	0.948	N	Y	N	5,687.618
831	B1h7	false	Sample1					Undetermined					N	N	N	
832	B1h8	false	Sample1					Undetermined					N	N	N	
833	B2a1	false	Sample1	Hs02383872_s1	UNKNOWN	FAM	NFQ-MGB	26.812	26.678	0.190	1.530	0.929	N	N	N	5,088.382
834	B2a2	false	Sample1	Hs00426275_m1	UNKNOWN	FAM	NFQ-MGB	28.499	28.883	0.543	1.464	0.959	N	Y	N	5,540.588
835	B2a3	false	Sample1	Hs04187470_m1	UNKNOWN	FAM	NFQ-MGB	27.487	28.331	1.193	1.489	0.917	N	Y	N	5,244.471
836	B2a4	false	Sample1	Hs01013996_m1	UNKNOWN	FAM	NFQ-MGB	22.476	22.736	0.367	1.555	0.936	N	N	N	5,469.441
837	B2a5	false	Sample1	Hs00426608_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.341	0.000	Y	N	Y	4,962.500
838	B2a6	false	Sample1	Hs01551887_m1	UNKNOWN	FAM	NFQ-MGB	25.456	25.593	0.195	1.528	0.900	N	N	N	5,550.441
839	B2a7	false	Sample1	Hs00230385_m1	UNKNOWN	FAM	NFQ-MGB	25.231	25.121	0.156	1.368	0.882	N	N	N	5,522.382
840	B2a8	false	Sample1	Hs00230189_m1	UNKNOWN	FAM	NFQ-MGB	30.081	30.081		1.488	0.933	N	N	N	5,355.118
841	B2b1	false	Sample1	Hs00380895_m1	UNKNOWN	FAM	NFQ-MGB	24.340	24.300	0.056	1.521	0.912	N	N	N	5,382.824
842	B2b2	false	Sample1	Hs01114267_m1	UNKNOWN	FAM	NFQ-MGB	31.138	30.607	0.751	1.556	0.968	N	Y	N	5,591.559
843	B2b3	false	Sample1	Hs00157347_m1	UNKNOWN	FAM	NFQ-MGB	27.409	27.167	0.342	1.524	0.962	N	N	N	5,144.853
844	B2b4	false	Sample1	Hs01586213_m1	UNKNOWN	FAM	NFQ-MGB	16.330	16.269	0.086	1.631	0.955	N	N	N	5,351.029
845	B2b5	false	Sample1	Hs00241027_m1	UNKNOWN	FAM	NFQ-MGB	15.469	15.479	0.013	1.571	0.953	N	N	N	5,188.912
846	B2b6	false	Sample1	Hs01100039_m1	UNKNOWN	FAM	NFQ-MGB	31.782	30.648	1.603	1.486	0.940	N	Y	N	5,252.618
847	B2b7	false	Sample1	Hs00930058_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,043.676
848	B2b8	false	Sample1	Hs00978358_g1	UNKNOWN	FAM	NFQ-MGB	21.761	21.731	0.044	1.445	0.887	N	N	N	5,373.088
849	B2c1	false	Sample1	Hs02569702_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			1.002	0.000	N	N	Y	5,616.735
850	B2c2	false	Sample1	Hs01119078_mH	UNKNOWN	FAM	NFQ-MGB	28.311	28.478	0.237	1.575	0.892	N	N	N	5,827.941
851	B2c3	false	Sample1	Hs00604506_m1	UNKNOWN	FAM	NFQ-MGB	26.723	26.721	0.003	1.520	0.862	N	N	N	5,296.559
852	B2c4	false	Sample1	Hs00161204_m1	UNKNOWN	FAM	NFQ-MGB	27.221	27.213	0.012	1.541	0.933	N	N	N	5,648.912
853	B2c5	false	Sample1	Hs00166821_m1	UNKNOWN	FAM	NFQ-MGB	25.858	26.142	0.401	1.365	0.881	N	N	N	5,560.765
854	B2c6	false	Sample1	Hs04195026_sH	UNKNOWN	FAM	NFQ-MGB	22.732	22.748	0.022	1.521	0.870	N	N	N	5,777.853
855	B2c7	false	Sample1	Hs00426361_m1	UNKNOWN	FAM	NFQ-MGB	20.154	20.217	0.089	1.494	0.914	N	N	N	5,594.676
856	B2c8	false	Sample1	Hs00426380_m1	UNKNOWN	FAM	NFQ-MGB	30.160	30.160		1.589	0.932	N	N	N	5,580.941
857	B2d1	false	Sample1	Hs04183452_g1	UNKNOWN	FAM	NFQ-MGB	26.640	26.311	0.465	1.498	0.890	N	N	N	5,009.853
858	B2d2	false	Sample1	Hs00157048_m1	UNKNOWN	FAM	NFQ-MGB	25.803	25.961	0.223	1.477	0.892	N	N	N	5,530.912
859	B2d3	false	Sample1	Hs00747232_mH	UNKNOWN	FAM	NFQ-MGB	22.687	22.677	0.014	1.587	0.870	N	N	N	5,150.412
860	B2d4	false	Sample1	Hs02560787_s1	UNKNOWN	FAM	NFQ-MGB	25.008	25.329	0.453	1.437	0.863	N	N	N	5,534.324
861	B2d5	false	Sample1	Hs00195591_m1	UNKNOWN	FAM	NFQ-MGB	31.676	31.327	0.494	1.439	0.776	N	N	N	5,422.765
862	B2d6	false	Sample1	Hs00950344_m1	UNKNOWN	FAM	NFQ-MGB	26.519	26.441	0.109	1.617	0.861	N	N	N	5,527.059
863	B2d7	false	Sample1	Hs00609799_m1	UNKNOWN	FAM	NFQ-MGB	24.901	24.717	0.260	1.597	0.922	N	N	N	5,208.529
864	B2d8	false	Sample1	Hs01026189_g1	UNKNOWN	FAM	NFQ-MGB	29.777	29.565	0.300	1.523	0.909	N	N	N	5,770.265
865	B2e1	false	Sample1	Hs04188837_g1	UNKNOWN	FAM	NFQ-MGB	22.832	22.789	0.062	1.514	0.924	N	N	N	5,155.853
866	B2e2	false	Sample1	Hs00248075_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	29.679		0.407	0.000	Y	N	Y	5,550.441
867	B2e3	false	Sample1	Hs00358796_g1	UNKNOWN	FAM	NFQ-MGB	23.698	23.577	0.171	1.427	0.851	N	N	N	5,100.588
868	B2e4	false	Sample1	Hs00173927_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.775	0.000	Y	N	Y	5,376.676
869	B2e5	false	Sample1	Hs00171132_m1	UNKNOWN	FAM	NFQ-MGB	20.725	20.757	0.045	1.524	0.853	N	N	N	5,257.059
870	B2e6	false	Sample1	Hs00231069_m1	UNKNOWN	FAM	NFQ-MGB	28.893	28.523	0.523	1.624	0.966	N	Y	N	5,740.118
871	B2e7	false	Sample1	Hs00232783_m1	UNKNOWN	FAM	NFQ-MGB	29.130	29.196	0.094	1.528	0.940	N	N	N	5,679.500
872	B2e8	false	Sample1	Hs00207691_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,700.529
873	B2f1	false	Sample1	Hs00985639_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,875.147
874	B2f2	false	Sample1	Hs00174092_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.448	0.000	Y	N	Y	5,349.382
875	B2f3	false	Sample1	Hs00895608_m1	UNKNOWN	FAM	NFQ-MGB	27.281	26.929	0.498	1.463	0.950	N	N	N	5,034.941
876	B2f4	false	Sample1	Hs01911452_s1	UNKNOWN	FAM	NFQ-MGB	27.017	27.114	0.138	1.634	0.934	N	N	N	5,516.559
877	B2f5	false	Sample1	Hs01921425_s1	UNKNOWN	FAM	NFQ-MGB	24.167	24.169	0.002	1.583	0.953	N	N	N	5,547.382
878	B2f6	false	Sample1	Hs00942643_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.663	0.000	Y	N	Y	5,540.294
879	B2f7	false	Sample1	Hs04194779_g1	UNKNOWN	FAM	NFQ-MGB	26.385	26.252	0.189	1.557	0.935	N	N	N	5,236.912
880	B2f8	false	Sample1	Hs00952741_m1	UNKNOWN	FAM	NFQ-MGB	26.815	27.700	1.252	1.461	0.899	N	Y	N	5,595.882
881	B2g1	false	Sample1					Undetermined					N	N	N	
882	B2g2	false	Sample1					Undetermined					N	N	N	
883	B2g3	false	Sample1	Hs00932747_m1	UNKNOWN	FAM	NFQ-MGB	22.659	22.697	0.054	1.575	0.929	N	N	N	4,915.471
884	B2g4	false	Sample1	Hs01551078_m1	UNKNOWN	FAM	NFQ-MGB	28.269	29.172	1.276	1.668	0.924	N	Y	N	5,318.971
885	B2g5	false	Sample1	Hs00152939_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.820	0.000	Y	N	Y	5,235.147
886	B2g6	false	Sample1	Hs00152972_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.577	0.000	Y	N	Y	5,610.559
887	B2g7	false	Sample1					Undetermined					N	N	N	
888	B2g8	false	Sample1					Undetermined					N	N	N	
889	B2h1	false	Sample1					Undetermined					N	N	N	
890	B2h2	false	Sample1					Undetermined					N	N	N	
891	B2h3	false	Sample1	Hs00355049_m1	UNKNOWN	FAM	NFQ-MGB	22.354	22.314	0.056	1.522	0.903	N	N	N	4,808.206
892	B2h4	false	Sample1	Hs00182031_m1	UNKNOWN	FAM	NFQ-MGB	26.867	26.813	0.076	1.594	0.932	N	N	N	5,679.235
893	B2h5	false	Sample1	Hs01547250_m1	UNKNOWN	FAM	NFQ-MGB	30.440	30.440		1.670	0.939	N	N	N	5,611.265
894	B2h6	false	Sample1	Hs00609296_g1	UNKNOWN	FAM	NFQ-MGB	25.473	25.577	0.147	1.545	0.944	N	N	N	5,602.500
895	B2h7	false	Sample1					Undetermined					N	N	N	
896	B2h8	false	Sample1					Undetermined					N	N	N	
897	B3a1	false	Sample1	Hs00608480_m1	UNKNOWN	FAM	NFQ-MGB	27.303	27.506	0.288	1.406	0.955	N	N	N	4,739.088
898	B3a2	false	Sample1	Hs00973654_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,111.147
899	B3a3	false	Sample1	Hs00427552_m1	UNKNOWN	FAM	NFQ-MGB	26.822	27.002	0.255	1.381	0.965	N	N	N	4,770.412
900	B3a4	false	Sample1	Hs00198409_m1	UNKNOWN	FAM	NFQ-MGB	23.849	23.754	0.135	1.385	0.959	N	N	N	5,170.324
901	B3a5	false	Sample1	Hs00202073_m1	UNKNOWN	FAM	NFQ-MGB	27.927	27.996	0.097	1.495	0.951	N	N	N	4,825.176
902	B3a6	false	Sample1	Hs00157976_m1	UNKNOWN	FAM	NFQ-MGB	25.597	25.709	0.159	1.493	0.979	N	N	N	5,128.206
903	B3a7	false	Sample1	Hs00154808_m1	UNKNOWN	FAM	NFQ-MGB	31.348	30.596	1.063	1.434	0.935	N	Y	N	4,853.353
904	B3a8	false	Sample1	Hs00378551_m1	UNKNOWN	FAM	NFQ-MGB	24.669	24.683	0.019	1.501	0.921	N	N	N	5,261.529
905	B3b1	false	Sample1	Hs00985427_m1	UNKNOWN	FAM	NFQ-MGB	22.769	22.830	0.087	1.475	0.920	N	N	N	4,913.441
906	B3b2	false	Sample1	Hs00173490_m1	UNKNOWN	FAM	NFQ-MGB	13.840	13.852	0.018	1.576	0.903	N	N	N	5,013.324
907	B3b3	false	Sample1	Hs00198527_m1	UNKNOWN	FAM	NFQ-MGB	25.476	25.521	0.063	1.436	0.931	N	N	N	4,541.294
908	B3b4	false	Sample1	Hs00542792_m1	UNKNOWN	FAM	NFQ-MGB	30.485	30.485		1.431	0.915	N	N	N	5,077.559
909	B3b5	false	Sample1	Hs01566156_m1	UNKNOWN	FAM	NFQ-MGB	26.914	27.374	0.652	1.542	0.936	N	Y	N	4,759.088
910	B3b6	false	Sample1	Hs00173526_m1	UNKNOWN	FAM	NFQ-MGB	28.510	28.313	0.278	1.507	0.899	N	N	N	5,192.559
911	B3b7	false	Sample1	Hs02621496_s1	UNKNOWN	FAM	NFQ-MGB	25.748	26.228	0.679	1.488	0.957	N	Y	N	4,880.118
912	B3b8	false	Sample1	Hs00416923_m1	UNKNOWN	FAM	NFQ-MGB	28.114	28.171	0.080	1.584	0.968	N	N	N	5,067.206
913	B3c1	false	Sample1	Hs00992319_m1	UNKNOWN	FAM	NFQ-MGB	23.323	23.168	0.219	1.497	0.883	N	N	N	4,919.765
914	B3c2	false	Sample1	Hs02383413_s1	UNKNOWN	FAM	NFQ-MGB	24.787	25.013	0.320	1.619	0.950	N	N	N	5,279.088
915	B3c3	false	Sample1	Hs00212963_m1	UNKNOWN	FAM	NFQ-MGB	25.285	25.189	0.137	1.501	0.940	N	N	N	4,802.147
916	B3c4	false	Sample1	Hs00275607_m1	UNKNOWN	FAM	NFQ-MGB	24.826	24.663	0.231	1.574	0.962	N	N	N	5,314.941
917	B3c5	false	Sample1	Hs00156197_m1	UNKNOWN	FAM	NFQ-MGB	18.873	18.893	0.028	1.563	0.916	N	N	N	5,167.500
918	B3c6	false	Sample1	Hs00219089_m1	UNKNOWN	FAM	NFQ-MGB	26.738	26.612	0.178	1.555	0.946	N	N	N	5,240.000
919	B3c7	false	Sample1	Hs00426592_m1	UNKNOWN	FAM	NFQ-MGB	24.396	24.416	0.029	1.472	0.931	N	N	N	5,095.647
920	B3c8	false	Sample1	Hs00608677_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	28.639		0.000	0.000	Y	N	Y	5,345.324
921	B3d1	false	Sample1	Hs01573837_g1	UNKNOWN	FAM	NFQ-MGB	25.521	25.503	0.026	1.520	0.923	N	N	N	5,031.206
922	B3d2	false	Sample1	Hs00152928_m1	UNKNOWN	FAM	NFQ-MGB	30.543	31.070	0.745	1.478	0.965	N	Y	N	5,215.382
923	B3d3	false	Sample1	Hs00914120_m1	UNKNOWN	FAM	NFQ-MGB	25.175	25.278	0.145	1.516	0.885	N	N	N	5,016.294
924	B3d4	false	Sample1	Hs00171584_m1	UNKNOWN	FAM	NFQ-MGB	23.023	22.924	0.140	1.366	0.947	N	N	N	5,253.441
925	B3d5	false	Sample1	Hs00946916_m1	UNKNOWN	FAM	NFQ-MGB	21.194	21.246	0.074	1.586	0.933	N	N	N	5,145.559
926	B3d6	false	Sample1	Hs01067777_m1	UNKNOWN	FAM	NFQ-MGB	15.277	15.263	0.019	1.542	0.921	N	N	N	4,989.853
927	B3d7	false	Sample1	Hs00983323_m1	UNKNOWN	FAM	NFQ-MGB	26.566	26.446	0.170	1.571	0.984	N	N	N	4,854.559
928	B3d8	false	Sample1	Hs00185873_m1	UNKNOWN	FAM	NFQ-MGB	23.856	23.845	0.015	1.530	0.961	N	N	N	4,971.324
929	B3e1	false	Sample1	Hs00909569_g1	UNKNOWN	FAM	NFQ-MGB	22.704	22.665	0.055	1.483	0.915	N	N	N	4,998.588
930	B3e2	false	Sample1	Hs00606086_m1	UNKNOWN	FAM	NFQ-MGB	28.073	27.979	0.133	1.545	0.954	N	N	N	5,209.088
931	B3e3	false	Sample1	Hs00179843_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,241.735
932	B3e4	false	Sample1	Hs01110766_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,521.647
933	B3e5	false	Sample1	Hs01119974_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,288.441
934	B3e6	false	Sample1	Hs01090242_m1	UNKNOWN	FAM	NFQ-MGB	25.617	25.751	0.191	1.521	0.933	N	N	N	5,316.412
935	B3e7	false	Sample1	Hs00174717_m1	UNKNOWN	FAM	NFQ-MGB	24.032	24.225	0.273	1.528	0.873	N	N	N	5,004.794
936	B3e8	false	Sample1	Hs00272345_m1	UNKNOWN	FAM	NFQ-MGB	20.750	20.779	0.041	1.497	0.916	N	N	N	5,452.853
937	B3f1	false	Sample1	Hs00902543_g1	UNKNOWN	FAM	NFQ-MGB	23.751	23.752	0.001	1.591	0.895	N	N	N	5,082.971
938	B3f2	false	Sample1	Hs01035168_m1	UNKNOWN	FAM	NFQ-MGB	23.344	23.373	0.040	1.553	0.826	N	N	N	5,178.118
939	B3f3	false	Sample1	Hs00175407_m1	UNKNOWN	FAM	NFQ-MGB	26.859	26.539	0.453	1.634	0.830	N	N	N	4,947.500
940	B3f4	false	Sample1	Hs04187831_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,518.824
941	B3f5	false	Sample1	Hs00354985_m1	UNKNOWN	FAM	NFQ-MGB	25.106	24.812	0.416	1.594	0.922	N	N	N	5,225.853
942	B3f6	false	Sample1	Hs01062014_m1	UNKNOWN	FAM	NFQ-MGB	28.330	27.651	0.959	1.481	0.909	N	Y	N	5,471.206
943	B3f7	false	Sample1	Hs01050702_m1	UNKNOWN	FAM	NFQ-MGB	31.497	30.227	1.796	1.611	0.941	N	Y	N	5,034.382
944	B3f8	false	Sample1	Hs01063858_m1	UNKNOWN	FAM	NFQ-MGB	28.046	27.970	0.107	1.580	0.921	N	N	N	5,240.588
945	B3g1	false	Sample1					Undetermined					N	N	N	
946	B3g2	false	Sample1					Undetermined					N	N	N	
947	B3g3	false	Sample1	Hs01086177_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.815		0.000	0.000	Y	N	Y	5,184.882
948	B3g4	false	Sample1	Hs04234730_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,313.853
949	B3g5	false	Sample1	Hs00183740_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	29.682		0.641	0.000	Y	N	Y	4,779.647
950	B3g6	false	Sample1	Hs01070032_m1	UNKNOWN	FAM	NFQ-MGB	28.973	29.077	0.147	1.511	0.814	N	N	N	5,109.882
951	B3g7	false	Sample1					Undetermined					N	N	N	
952	B3g8	false	Sample1					Undetermined					N	N	N	
953	B3h1	false	Sample1					Undetermined					N	N	N	
954	B3h2	false	Sample1					Undetermined					N	N	N	
955	B3h3	false	Sample1	Hs02800695_m1	UNKNOWN	FAM	NFQ-MGB	26.047	25.890	0.221	1.589	0.928	N	N	N	5,375.294
956	B3h4	false	Sample1	Hs00426889_m1	UNKNOWN	FAM	NFQ-MGB	20.753	20.690	0.090	1.556	0.835	N	N	N	5,695.500
957	B3h5	false	Sample1	Hs02758991_g1	UNKNOWN	FAM	NFQ-MGB	18.840	18.824	0.023	1.517	0.705	N	N	N	5,545.059
958	B3h6	false	Sample1	Hs00194538_m1	UNKNOWN	FAM	NFQ-MGB	24.787	24.400	0.547	1.386	0.721	N	Y	N	5,192.765
959	B3h7	false	Sample1					Undetermined					N	N	N	
960	B3h8	false	Sample1					Undetermined					N	N	N	
961	B4a1	false	Sample2	Hs00559368_m1	UNKNOWN	FAM	NFQ-MGB	30.718	30.718		1.429	0.922	N	N	N	5,217.588
962	B4a2	false	Sample2	Hs02576168_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined	29.875		0.475	0.000	Y	N	Y	5,200.324
963	B4a3	false	Sample2	Hs01059246_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,004.000
964	B4a4	false	Sample2	Hs00199368_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,412.059
965	B4a5	false	Sample2	Hs00187779_m1	UNKNOWN	FAM	NFQ-MGB	31.957	31.012	1.337	1.477	0.835	N	Y	N	5,218.118
966	B4a6	false	Sample2	Hs02383390_s1	UNKNOWN	FAM	NFQ-MGB	25.340	25.340		1.186	0.854	N	N	N	5,138.735
967	B4a7	false	Sample2	Hs00366258_m1	UNKNOWN	FAM	NFQ-MGB	28.748	28.027	1.020	1.568	0.884	N	Y	N	5,094.029
968	B4a8	false	Sample2	Hs00957901_g1	UNKNOWN	FAM	NFQ-MGB	26.315	26.029	0.405	1.589	0.914	N	N	N	5,528.118
969	B4b1	false	Sample2	Hs00227775_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,677.118
970	B4b2	false	Sample2	Hs00161820_m1	UNKNOWN	FAM	NFQ-MGB	27.841	27.574	0.378	1.409	0.952	N	N	N	4,986.412
971	B4b3	false	Sample2	Hs01040204_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,715.441
972	B4b4	false	Sample2	Hs00901571_m1	UNKNOWN	FAM	NFQ-MGB	23.797	23.756	0.058	1.536	0.926	N	N	N	5,447.441
973	B4b5	false	Sample2	Hs00988304_m1	UNKNOWN	FAM	NFQ-MGB	20.869	21.040	0.242	1.554	0.942	N	N	N	5,204.676
974	B4b6	false	Sample2	Hs00240827_m1	UNKNOWN	FAM	NFQ-MGB	24.767	24.564	0.288	1.521	0.964	N	N	N	5,100.118
975	B4b7	false	Sample2	Hs01587865_g1	UNKNOWN	FAM	NFQ-MGB	27.191	27.003	0.266	1.445	0.939	N	N	N	5,187.500
976	B4b8	false	Sample2	Hs00201836_m1	UNKNOWN	FAM	NFQ-MGB	25.785	25.494	0.412	1.550	0.951	N	N	N	5,392.706
977	B4c1	false	Sample2	Hs00174944_m1	UNKNOWN	FAM	NFQ-MGB	25.517	25.429	0.126	1.480	0.901	N	N	N	5,163.529
978	B4c2	false	Sample2	Hs00559542_m1	UNKNOWN	FAM	NFQ-MGB	24.424	24.473	0.071	1.447	0.904	N	N	N	5,477.324
979	B4c3	false	Sample2	Hs00213002_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	28.578		0.000	0.000	Y	N	Y	5,158.853
980	B4c4	false	Sample2	Hs00743423_s1	UNKNOWN	FAM	NFQ-MGB	23.659	23.699	0.057	1.646	0.925	N	N	N	5,525.324
981	B4c5	false	Sample2	Hs01056398_m1	UNKNOWN	FAM	NFQ-MGB	27.493	28.857	1.929	1.467	0.918	N	Y	N	5,325.441
982	B4c6	false	Sample2	Hs00430452_m1	UNKNOWN	FAM	NFQ-MGB	28.363	28.505	0.200	1.547	0.908	N	N	N	5,681.912
983	B4c7	false	Sample2	Hs00705164_s1	UNKNOWN	FAM	NFQ-MGB	25.877	25.672	0.290	1.564	0.961	N	N	N	5,357.118
984	B4c8	false	Sample2	Hs01120670_m1	UNKNOWN	FAM	NFQ-MGB	26.421	25.913	0.719	1.483	0.981	N	Y	N	5,241.029
985	B4d1	false	Sample2	Hs02330328_s1	UNKNOWN	FAM	NFQ-MGB	28.420	28.196	0.316	1.562	0.939	N	N	N	5,106.794
986	B4d2	false	Sample2	Hs00261432_m1	UNKNOWN	FAM	NFQ-MGB	23.381	23.513	0.186	1.444	0.960	N	N	N	5,204.912
987	B4d3	false	Sample2	Hs00275575_m1	UNKNOWN	FAM	NFQ-MGB	20.795	20.811	0.021	1.501	0.922	N	N	N	5,001.118
988	B4d4	false	Sample2	Hs01560445_m1	UNKNOWN	FAM	NFQ-MGB	20.029	20.030	0.000	1.564	0.951	N	N	N	5,542.294
989	B4d5	false	Sample2	Hs00356233_m1	UNKNOWN	FAM	NFQ-MGB	24.283	24.330	0.066	1.570	0.899	N	N	N	5,262.059
990	B4d6	false	Sample2	Hs01031951_m1	UNKNOWN	FAM	NFQ-MGB	23.232	23.354	0.171	1.521	0.925	N	N	N	5,512.824
991	B4d7	false	Sample2	Hs00275889_m1	UNKNOWN	FAM	NFQ-MGB	24.897	25.000	0.146	1.553	0.959	N	N	N	5,148.735
992	B4d8	false	Sample2	Hs01014809_g1	UNKNOWN	FAM	NFQ-MGB	24.813	24.940	0.180	1.534	0.953	N	N	N	5,511.176
993	B4e1	false	Sample2	Hs00165106_m1	UNKNOWN	FAM	NFQ-MGB	22.432	22.261	0.243	1.533	0.948	N	N	N	5,329.529
994	B4e2	false	Sample2	Hs00169233_m1	UNKNOWN	FAM	NFQ-MGB	26.415	26.466	0.073	1.662	0.944	N	N	N	5,486.382
